group_id	task_id	window_index	da_n_utterances	da_n_speakers	da_statement	da_proposal	da_agreement	da_disagreement	da_compromise	da_question	da_backchannel	da_hedge	da_decision	da_offtask	da_dominant
grp-13	T2	15	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-13	T2	16	4	3	0.05555555555555555	0.020833333333333332	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.038461538461538464	0.0	0.0	statement
grp-13	T2	17	8	1	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.028846153846153848	0.0	0.0	statement
grp-13	T2	18	5	2	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.0	0.015384615384615385	0.0	0.0	statement
grp-13	T2	19	7	4	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	statement
grp-13	T2	20	5	4	0.02222222222222222	0.0	0.0	0.0	0.0	0.03333333333333333	0.016666666666666666	0.0	0.0	0.0	statement
grp-13	T2	21	8	3	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.03125	0.0	0.0	0.0	question
grp-13	T2	22	13	4	0.0	0.0	0.0	0.0	0.0	0.03205128205128205	0.044871794871794865	0.01183431952662722	0.00641025641025641	0.0	backchannel
grp-13	T2	23	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T1	7	4	3	0.027777777777777776	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.019230769230769232	0.0	0.0	question
grp-14	T1	8	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.020833333333333332	0.0	statement
grp-14	T1	9	3	2	0.07407407407407407	0.0	0.0	0.0	0.0	0.027777777777777776	0.05555555555555555	0.0	0.027777777777777776	0.0	statement
grp-14	T1	10	5	1	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.015384615384615385	0.0	0.0	statement
grp-14	T1	11	3	1	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.025641025641025644	0.0	0.0	backchannel
grp-14	T1	12	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-14	T1	13	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-14	T1	14	6	3	0.05555555555555555	0.013888888888888888	0.0	0.0	0.0	0.027777777777777776	0.041666666666666664	0.0	0.0	0.0	question
grp-14	T1	15	3	3	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-14	T1	16	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-14	T1	17	4	2	0.027777777777777776	0.0	0.041666666666666664	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	agreement
grp-14	T1	18	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-14	T1	19	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.08333333333333333	0.041666666666666664	0.0	0.0	0.0	question
grp-14	T1	20	8	4	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.03125	0.009615384615384616	0.020833333333333332	0.0	statement
grp-14	T1	21	8	4	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.041666666666666664	0.0	0.0	0.0	statement
grp-14	T2	6	5	3	0.0	0.0	0.0	0.0	0.0	0.11666666666666665	0.016666666666666666	0.015384615384615385	0.0	0.0	question
grp-14	T2	7	8	3	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.03125	0.019230769230769232	0.0	0.0	statement
grp-14	T2	8	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.025641025641025644	0.0	0.0	statement
grp-14	T2	9	8	3	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.009615384615384616	0.0	0.0	statement
grp-14	T2	10	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.07692307692307693	0.0	0.0	backchannel
grp-14	T2	11	5	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.016666666666666666	0.0	0.06153846153846154	0.0	0.0	hedge
grp-14	T2	12	2	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	statement
grp-14	T2	13	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.03076923076923077	0.0	0.0	statement
grp-14	T2	14	1	1	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T2	15	7	2	0.015873015873015872	0.0	0.0	0.0	0.0	0.03571428571428571	0.023809523809523808	0.0	0.0	0.0	statement
grp-14	T2	16	10	4	0.01111111111111111	0.0	0.0	0.0	0.0	0.008333333333333333	0.03333333333333333	0.03076923076923077	0.0	0.0	backchannel
grp-14	T2	17	7	3	0.047619047619047616	0.0	0.011904761904761904	0.0	0.0	0.011904761904761904	0.0	0.01098901098901099	0.011904761904761904	0.0	statement
grp-14	T2	18	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.025641025641025644	0.0	0.0	backchannel
grp-14	T2	19	2	2	0.05555555555555555	0.0	0.041666666666666664	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	agreement
grp-14	T2	20	5	2	0.0	0.0	0.016666666666666666	0.0	0.0	0.06666666666666667	0.016666666666666666	0.0	0.0	0.0	question
grp-14	T2	21	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.0	statement
grp-14	T2	22	8	3	0.013888888888888888	0.0	0.0	0.0	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	statement
grp-14	T2	23	3	2	0.0	0.0	0.027777777777777776	0.0	0.0	0.027777777777777776	0.027777777777777776	0.025641025641025644	0.0	0.0	agreement
grp-14	T2	24	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	statement
grp-14	T2	25	6	3	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	statement
grp-14	T2	26	14	4	0.0	0.0	0.0	0.0	0.0	0.005952380952380952	0.005952380952380952	0.005494505494505495	0.0	0.0	statement
grp-14	T2	27	9	3	0.0	0.0	0.0	0.0	0.0	0.009259259259259259	0.037037037037037035	0.0	0.0	0.0	backchannel
grp-14	T3	9	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T3	10	3	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T3	11	6	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T3	12	7	3	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.023809523809523808	0.0	0.0	0.0	statement
grp-14	T3	13	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.007575757575757575	0.0	0.0	0.0	statement
grp-14	T3	14	4	3	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	0.041666666666666664	0.019230769230769232	0.0	0.0	backchannel
grp-14	T3	15	3	1	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-14	T3	16	6	2	0.037037037037037035	0.0	0.0	0.0	0.0	0.027777777777777776	0.027777777777777776	0.0	0.0	0.0	statement
grp-14	T3	17	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.019230769230769232	0.0	0.0	statement
grp-14	T3	18	11	3	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.01515151515151515	0.0	0.0	0.0	statement
grp-14	T3	19	5	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.015384615384615385	0.0	0.025	statement
grp-14	T3	20	4	1	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.020833333333333332	0.0	statement
grp-14	T3	21	11	4	0.0	0.0	0.007575757575757575	0.0	0.0	0.022727272727272728	0.01515151515151515	0.0	0.0	0.0	statement
grp-14	T4	7	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.05128205128205129	0.0	0.0	backchannel
grp-14	T4	8	4	3	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.041666666666666664	0.0	0.0	0.0	backchannel
grp-14	T4	9	8	3	0.0	0.0	0.0	0.0	0.0	0.03125	0.020833333333333332	0.0	0.0	0.0	question
grp-14	T4	10	12	3	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.027777777777777776	0.0	0.0	0.0	statement
grp-14	T4	11	9	3	0.0	0.0	0.0	0.0	0.0	0.018518518518518517	0.0	0.0	0.0	0.0	statement
grp-14	T4	12	11	2	0.0	0.0	0.0	0.0	0.0	0.01515151515151515	0.01515151515151515	0.0	0.007575757575757575	0.0	statement
grp-14	T4	13	11	3	0.0	0.0	0.0	0.0	0.0	0.01515151515151515	0.022727272727272728	0.0	0.0	0.0	statement
grp-14	T4	14	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-15	T1	6	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-15	T1	7	8	2	0.0	0.0	0.010416666666666666	0.0	0.0	0.020833333333333332	0.041666666666666664	0.0	0.0	0.0	statement
grp-15	T1	8	12	3	0.009259259259259259	0.013888888888888888	0.0	0.0	0.0	0.020833333333333332	0.03472222222222222	0.019230769230769232	0.0	0.0	backchannel
grp-15	T1	9	6	3	0.018518518518518517	0.0	0.027777777777777776	0.0	0.0	0.05555555555555555	0.041666666666666664	0.025641025641025644	0.0	0.0	agreement
grp-15	T1	10	10	4	0.01111111111111111	0.0	0.008333333333333333	0.0	0.0	0.03333333333333333	0.041666666666666664	0.007692307692307693	0.0	0.0	statement
grp-15	T1	11	12	3	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	backchannel
grp-15	T1	12	8	3	0.027777777777777776	0.0	0.020833333333333332	0.0	0.0	0.020833333333333332	0.010416666666666666	0.0	0.0	0.0	statement
grp-15	T1	13	9	3	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-15	T1	14	5	2	0.04444444444444444	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	statement
grp-15	T1	15	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-15	T1	16	10	3	0.0	0.0	0.0	0.01	0.0	0.0	0.03333333333333333	0.007692307692307693	0.0	0.0	statement
grp-15	T1	17	5	1	0.04444444444444444	0.0	0.0	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	backchannel
grp-15	T1	18	10	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.025	0.015384615384615385	0.0	0.0	statement
grp-15	T1	19	9	2	0.0	0.0	0.018518518518518517	0.0	0.0	0.018518518518518517	0.05555555555555555	0.017094017094017096	0.0	0.0	backchannel
grp-15	T1	20	7	3	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.01098901098901099	0.0	0.0	backchannel
grp-15	T2	5	5	2	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.016666666666666666	0.03076923076923077	0.0	0.0	statement
grp-15	T2	6	7	2	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	0.01098901098901099	0.0	0.0	backchannel
grp-15	T2	7	10	3	0.01111111111111111	0.008333333333333333	0.0	0.0	0.0	0.041666666666666664	0.03333333333333333	0.03076923076923077	0.0	0.0	statement
grp-15	T2	8	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.019230769230769232	0.0	0.0	statement
grp-15	T2	9	4	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	statement
grp-15	T2	10	5	2	0.0	0.0	0.016666666666666666	0.0	0.0	0.03333333333333333	0.05	0.015384615384615385	0.0	0.0	statement
grp-15	T2	11	3	3	0.037037037037037035	0.0	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-15	T2	12	4	1	0.027777777777777776	0.0	0.020833333333333332	0.025	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	agreement
grp-15	T2	13	3	3	0.037037037037037035	0.0	0.0	0.0	0.0	0.027777777777777776	0.05555555555555555	0.0	0.0	0.0	backchannel
grp-15	T2	14	5	1	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-15	T2	15	5	2	0.0	0.0	0.016666666666666666	0.0	0.0	0.016666666666666666	0.03333333333333333	0.03076923076923077	0.0	0.0	statement
grp-15	T2	16	4	2	0.027777777777777776	0.0	0.0	0.025	0.0	0.0	0.020833333333333332	0.019230769230769232	0.0	0.0	statement
grp-15	T2	17	10	4	0.01111111111111111	0.016666666666666666	0.008333333333333333	0.0	0.0	0.008333333333333333	0.025	0.007692307692307693	0.0	0.0	statement
grp-15	T2	18	3	3	0.037037037037037035	0.0	0.027777777777777776	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-15	T2	19	8	3	0.013888888888888888	0.0	0.010416666666666666	0.0	0.0	0.020833333333333332	0.03125	0.0	0.0	0.0	statement
grp-15	T2	20	6	3	0.0	0.0	0.013888888888888888	0.0	0.016666666666666666	0.0	0.013888888888888888	0.038461538461538464	0.0	0.0	statement
grp-15	T2	21	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-15	T2	22	7	4	0.031746031746031744	0.0	0.011904761904761904	0.0	0.0	0.023809523809523808	0.023809523809523808	0.01098901098901099	0.0	0.0	statement
grp-15	T2	23	9	4	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.018518518518518517	0.0	0.0	0.0	statement
grp-15	T2	24	14	4	0.015873015873015872	0.0	0.0	0.0	0.0	0.02976190476190476	0.047619047619047616	0.01098901098901099	0.0	0.0	backchannel
grp-15	T2	25	6	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012820512820512822	0.0	0.0	statement
grp-15	T3	10	1	1	0.0	0.16666666666666666	0.0	0.0	0.0	0.08333333333333333	0.0	0.07692307692307693	0.0	0.0	proposal
grp-15	T3	11	8	4	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.009615384615384616	0.0	0.0	backchannel
grp-15	T3	12	5	1	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.015384615384615385	0.0	0.0	statement
grp-15	T3	13	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-15	T3	14	4	1	0.05555555555555555	0.0	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-15	T3	15	10	1	0.0	0.0	0.0	0.0	0.0	0.05833333333333333	0.025	0.0	0.0	0.0	statement
grp-15	T3	16	6	4	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.012820512820512822	0.0	0.0	statement
grp-15	T3	17	5	2	0.02222222222222222	0.0	0.016666666666666666	0.0	0.0	0.0	0.016666666666666666	0.03076923076923077	0.0	0.0	statement
grp-15	T3	18	8	3	0.0	0.0	0.010416666666666666	0.0	0.0	0.0	0.03125	0.009615384615384616	0.0	0.015625	statement
grp-15	T3	19	11	3	0.0101010101010101	0.0	0.01515151515151515	0.0	0.0	0.0303030303030303	0.04545454545454545	0.02097902097902098	0.0	0.0	statement
grp-15	T3	20	7	3	0.031746031746031744	0.0	0.0	0.0	0.0	0.03571428571428571	0.03571428571428571	0.01098901098901099	0.0	0.0	statement
grp-15	T3	21	8	2	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.019230769230769232	0.0	0.0	question
grp-15	T3	22	6	3	0.018518518518518517	0.0	0.013888888888888888	0.0	0.0	0.0	0.027777777777777776	0.012820512820512822	0.0	0.0	statement
grp-15	T3	23	4	2	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	statement
grp-15	T4	5	3	2	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.08333333333333333	0.0	0.0	0.0	backchannel
grp-15	T4	6	9	2	0.0	0.0	0.018518518518518517	0.0	0.0	0.009259259259259259	0.027777777777777776	0.0	0.0	0.0	statement
grp-15	T4	7	6	3	0.0	0.0	0.0	0.0	0.0	0.0	0.013888888888888888	0.0	0.0	0.020833333333333332	statement
grp-15	T4	8	8	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.03125	0.041666666666666664	0.009615384615384616	0.0	0.0	statement
grp-15	T4	9	7	4	0.015873015873015872	0.0	0.0	0.0	0.0	0.023809523809523808	0.03571428571428571	0.01098901098901099	0.0	0.0	statement
grp-15	T4	10	10	4	0.0	0.0	0.0	0.0	0.0	0.025	0.041666666666666664	0.023076923076923078	0.0	0.0	statement
grp-15	T4	11	5	3	0.02222222222222222	0.0	0.0	0.02	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	statement
grp-15	T4	12	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-16	T1	6	1	1	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	question
grp-16	T1	7	3	3	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	statement
grp-16	T1	8	2	2	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	agreement
grp-16	T1	9	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-16	T1	10	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.038461538461538464	0.0	0.0	backchannel
grp-16	T1	11	3	2	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	0.025641025641025644	0.0	0.0	agreement
grp-16	T1	12	5	2	0.02222222222222222	0.0	0.016666666666666666	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	backchannel
grp-16	T1	13	4	1	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-16	T1	14	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-16	T1	15	3	2	0.0	0.0	0.027777777777777776	0.0	0.0	0.027777777777777776	0.027777777777777776	0.025641025641025644	0.0	0.0	agreement
grp-16	T1	16	12	3	0.009259259259259259	0.0	0.0	0.0	0.0	0.006944444444444444	0.027777777777777776	0.006410256410256411	0.0	0.0	statement
grp-16	T1	17	5	4	0.0	0.0	0.0	0.0	0.0	0.05	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-16	T1	18	2	1	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	agreement
grp-16	T1	19	11	3	0.0101010101010101	0.0	0.01515151515151515	0.0	0.0	0.007575757575757575	0.01515151515151515	0.006993006993006993	0.007575757575757575	0.0	statement
grp-16	T1	20	7	3	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.023809523809523808	0.0	0.0	0.0	question
grp-16	T2	6	2	1	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	hedge
grp-16	T2	7	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-16	T2	8	6	2	0.0	0.0	0.013888888888888888	0.0	0.0	0.06944444444444443	0.0	0.0	0.0	0.0	question
grp-16	T2	9	2	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.07692307692307693	0.0	0.0	backchannel
grp-16	T2	10	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	hedge
grp-16	T2	11	6	2	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.027777777777777776	0.012820512820512822	0.0	0.0	statement
grp-16	T2	12	6	2	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.013888888888888888	0.012820512820512822	0.0	0.0	question
grp-16	T2	13	5	2	0.0	0.016666666666666666	0.016666666666666666	0.0	0.0	0.016666666666666666	0.0	0.015384615384615385	0.016666666666666666	0.0	agreement
grp-16	T2	14	5	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.08333333333333333	0.016666666666666666	0.0	0.0	0.0	question
grp-16	T2	15	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-16	T2	16	6	3	0.0	0.0	0.013888888888888888	0.0	0.0	0.013888888888888888	0.013888888888888888	0.012820512820512822	0.0	0.0	statement
grp-16	T2	17	4	2	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.020833333333333332	0.038461538461538464	0.0	0.0	agreement
grp-16	T2	18	7	3	0.0	0.011904761904761904	0.0	0.0	0.0	0.05952380952380952	0.03571428571428571	0.0	0.0	0.0	question
grp-16	T2	19	14	4	0.0	0.005952380952380952	0.0	0.0	0.0	0.023809523809523808	0.011904761904761904	0.01098901098901099	0.017857142857142856	0.0	statement
grp-16	T2	20	10	4	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.007692307692307693	0.008333333333333333	0.0	statement
grp-16	T2	21	6	3	0.0	0.0	0.0	0.016666666666666666	0.0	0.05555555555555555	0.05555555555555555	0.0	0.0	0.0	question
grp-16	T2	22	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	question
grp-16	T3	10	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-16	T3	11	10	3	0.01111111111111111	0.0	0.016666666666666666	0.0	0.0	0.0	0.008333333333333333	0.0	0.0	0.0	statement
grp-16	T3	12	7	3	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	statement
grp-16	T3	13	4	2	0.027777777777777776	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.019230769230769232	0.0	0.0	statement
grp-16	T3	14	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-16	T3	15	7	3	0.0	0.023809523809523808	0.011904761904761904	0.0	0.0	0.0	0.011904761904761904	0.02197802197802198	0.0	0.017857142857142856	proposal
grp-16	T3	16	9	4	0.024691358024691357	0.0	0.0	0.0	0.0	0.0	0.018518518518518517	0.0	0.0	0.0	statement
grp-16	T3	17	7	3	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.0	0.01098901098901099	0.0	0.0	statement
grp-16	T3	18	5	3	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	0.016666666666666666	0.0	0.0	0.0	statement
grp-16	T3	19	10	3	0.01111111111111111	0.0	0.0	0.0	0.0	0.008333333333333333	0.016666666666666666	0.015384615384615385	0.0	0.0	statement
grp-16	T3	20	7	3	0.015873015873015872	0.0	0.011904761904761904	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	statement
grp-16	T3	21	5	3	0.06666666666666667	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.0	0.0	0.0	statement
grp-16	T3	22	4	1	0.027777777777777776	0.0	0.020833333333333332	0.0	0.0	0.041666666666666664	0.0	0.019230769230769232	0.0	0.0	statement
grp-16	T3	23	7	3	0.015873015873015872	0.011904761904761904	0.023809523809523808	0.0	0.0	0.0	0.023809523809523808	0.01098901098901099	0.0	0.017857142857142856	statement
grp-16	T3	24	7	3	0.0	0.0	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	statement
grp-16	T3	25	7	3	0.015873015873015872	0.011904761904761904	0.011904761904761904	0.0	0.014285714285714287	0.0	0.03571428571428571	0.01098901098901099	0.0	0.0	statement
grp-16	T3	26	7	3	0.031746031746031744	0.0	0.0	0.0	0.0	0.03571428571428571	0.03571428571428571	0.0	0.011904761904761904	0.0	statement
grp-16	T3	27	4	3	0.0	0.020833333333333332	0.0	0.0	0.0	0.041666666666666664	0.0625	0.019230769230769232	0.0	0.0	statement
grp-16	T3	28	3	2	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	0.0	statement
grp-16	T3	31	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641025641025644	0.0	0.0	statement
grp-16	T4	6	3	1	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-16	T4	7	7	3	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.011904761904761904	0.01098901098901099	0.0	0.0	statement
grp-16	T4	8	5	2	0.02222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	statement
grp-16	T4	9	8	3	0.013888888888888888	0.0	0.0	0.0	0.0125	0.0	0.010416666666666666	0.0	0.0	0.0	statement
grp-16	T4	10	4	2	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	backchannel
grp-16	T4	11	7	3	0.015873015873015872	0.0	0.011904761904761904	0.0	0.028571428571428574	0.0	0.023809523809523808	0.02197802197802198	0.0	0.0	statement
grp-16	T4	12	6	3	0.018518518518518517	0.0	0.0	0.0	0.0	0.05555555555555555	0.027777777777777776	0.012820512820512822	0.0	0.0	statement
grp-16	T4	13	5	2	0.0	0.016666666666666666	0.016666666666666666	0.0	0.0	0.016666666666666666	0.0	0.015384615384615385	0.016666666666666666	0.0	agreement
grp-16	T4	14	5	3	0.02222222222222222	0.0	0.0	0.0	0.0	0.08333333333333333	0.016666666666666666	0.0	0.0	0.0	question
grp-16	T4	15	3	2	0.0	0.0	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.0	statement
grp-16	T4	16	6	3	0.0	0.0	0.013888888888888888	0.0	0.0	0.013888888888888888	0.013888888888888888	0.012820512820512822	0.0	0.0	statement
grp-16	T4	17	4	2	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.020833333333333332	0.038461538461538464	0.0	0.0	agreement
grp-16	T4	18	7	3	0.0	0.011904761904761904	0.0	0.0	0.0	0.05952380952380952	0.03571428571428571	0.0	0.0	0.0	question
grp-16	T4	19	14	4	0.0	0.005952380952380952	0.0	0.0	0.0	0.023809523809523808	0.011904761904761904	0.01098901098901099	0.017857142857142856	0.0	statement
grp-16	T4	20	10	4	0.0	0.0	0.0	0.0	0.0	0.016666666666666666	0.016666666666666666	0.007692307692307693	0.008333333333333333	0.0	statement
grp-16	T4	21	6	3	0.0	0.0	0.0	0.016666666666666666	0.0	0.05555555555555555	0.05555555555555555	0.0	0.0	0.0	question
grp-16	T4	22	2	2	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	question
