#	group_id	task_id	onset_b	speaker_a	context_a_prev	text_a	speaker_b	text_b	gap_s	is_completion	is_repetition
377	grp-15	T2	548.0	P4	Yeah, yeah, we have one minute left. | Let's discuss formats first.	I agree.	P3	Uhh I won’t say that you spend a lot of resources on something that some people understand and some not. Like I also have the feeling that many people say I spent these two hours right now going into SAFe and now there’s a new framework, so you’re burned out after the fist day. So I think it’s good to give them the chance to learn on their own, I think	0.0		
378	grp-15	T2	575.0	P4	I agree. | I feel the opposite with all of those things you have to go through on workday.	It's like, I don't know how much I actually take away from it.	P1	No, exactly	0.0		
379	grp-15	T2	577.0	P1	I definitely think the interactive ones are more engaging and I think people will also get more out of it. | All science suggests that as well.	No, exactly	P3	But at least you have the chance to take away when you have the time and the capacity and the focus, right?	0.0		
380	grp-15	T2	643.0	P2	yeah yeah but other teams work or like understand your workload might also help with the stress like especially with timelines and like okay we have all these tasks maybe we can yeah divide them or at least the teams you work with might get a better understanding of when to push you and when to not and stuff like that if that makes sense | Maybe we should if we only have 15 seconds got to the next one	Maybe a compromise could be like having, if it's like a lecture or something scheduled in the calendar. And then you could also if it’s recorded or something then you can look at it in your own time if the meetings are...	P1	It's just, I don't know, I just feel like if we have to talk about how to work better across teams, I guess you solve that topic by talking in workshops with the teams rather than having one giving a lecture about how to work in your team.	0.0		
381	grp-15	T2	668.0	P4	It doesn't even have to be that long, but it's engaging and you're like fully in the moment, like in person more than... | True.	That's true.	P1	So, if you had a workshop with your team, you could really manage those points of friction better, I guess.	0.0		
382	grp-15	T2	717.0	P1	It really depends on the team, right? | So, if you had a workshop with your team, you could really manage those points of friction better, I guess.	Then please, why don't you fill in the...	P4	Would you do it again?	0.0		
383	grp-15	T2	725.0	P4	Would you do it again? | I guess so.	Yeah.	P2	And then...	0.0		
384	grp-15	T2	737.0	P2	And then... | Oh, was it lecture or cross-department workgroup?	Oh no, I thought	P3	It was one of the last two	0.0		
385	grp-15	T2	739.0	P4	Yeah. | Yeah.	Yeah, one of the	P1	all right okay okay if you have a cross department is fine yeah we can do that	0.0		
386	grp-15	T2	744.0	P1	I think it was interactive workshop, right? | Was it not?	all right okay okay if you have a cross department is fine yeah we can do that	P2	Cross department or interactive?	0.0		
387	grp-15	T2	755.0	P3	I don’t think it’s an agreement | It was one of the last two	It has to be.	P2	Cross teams, cross departments	0.0		
388	grp-15	T2	758.0	P2	Cross department or interactive? | For me, they sound kind of similar.	Cross teams, cross departments	P1	Cross, cross	0.0		
389	grp-15	T2	759.0	P1	Was it not? | all right okay okay if you have a cross department is fine yeah we can do that	Cross, cross	P4	Let's cross, cross.	0.0		
390	grp-15	T2	762.0	P4	Yeah, one of the | Across team, so maybe cross… I don’t know	Let's cross, cross.	P2	Cool.	0.0		
391	grp-15	T3	334.7	P3		Go, P1	P1	Okay, so Falster, that's an island outside of Copenhagen, and now where we just sold half of GN, we have money to host that one.	0.04		
392	grp-15	T3	485.4	P3	It doesn't need to be a shooting one, right? | It can be any game.	So, yeah, that's it.	P2	So, get half a day off	0.02		
393	grp-15	T3	622.6	P1	but is nice though | Yeah. Exactly	So, I guess it's either 2-1 or 3-1, if I would have to...	P2	Do we only have to choose one?	-2.02		
394	grp-15	T3	624.3	P1	but is nice though | Yeah. Exactly	So, I guess it's either 2-1 or 3-1, if I would have to...	P3	I think so.	-0.4		
395	grp-15	T3	624.7	P3	but the job swap could be something more | If we have a budget of half a million kroner to spend	I think so.	P1	Yeah, we have to choose one, okay.	-0.17		
396	grp-15	T3	698.1	P2	Because I feel like it could also be a seasonal thing, like the secret Santa would be fun to have. | Should I do it again?	Ok so P....	P1	P2-1	-1.19		
397	grp-16	T1	498.0	P3	He has already helped with adopting new tools and processes in different teams and he also has like a strong knowledge of the why's. | Why should we be transforming or adopting something.	But we have to decide by...	P4	Yeah, there.	-0.98		
398	grp-16	T1	498.6	P3	He has already helped with adopting new tools and processes in different teams and he also has like a strong knowledge of the why's. | Why should we be transforming or adopting something.	But we have to decide by...	P1	We have to. We have to decide	-0.4		
400	grp-16	T1	500.0	P1	We don't have to decide. Or do we? | We have to. We have to decide	Based on.	P4	Yeah.	-0.61		
401	grp-16	T1	502.0	P4	But based only on the information we have, I would also vote for candidate C because for me, that's the strongest candidate. | Yeah, there.	Yeah.	P1	All right.	0.0		
402	grp-16	T1	503.0	P1	Based on. | Okay.	All right.	P3	and also if we go by your point candidate C he has already had like his colleagues saying that he helped them understand the stuff so we can also talk about those references here	0.0		
403	grp-16	T1	526.0	P1	We have to. | Then I will say I don't have strong opinion on any of those.	Everyone is just random to me, so.	P4	That is right.	0.0		
404	grp-16	T1	529.0	P4	Yeah, there. | Yeah.	That is right.	P3	What do you think, Patricia?	0.0		
405	grp-16	T1	580.0	P1	Then I will say I don't have strong opinion on any of those. | Everyone is just random to me, so.	Are we agreed?	P4	It seems like...	0.0		
406	grp-16	T1	580.0	P1	Then I will say I don't have strong opinion on any of those. | Everyone is just random to me, so.	Are we agreed?	P3	Yeah, it's three to one, yeah.	0.0		
407	grp-16	T1	587.0	P3	What do you think, Patricia? | Yeah, it's three to one, yeah.	Exactly.	P4	And we agree.	0.0		
408	grp-16	T1	591.0	P4	It seems like... | I mean, you don't care, apparently.	And we agree.	P3	Exactly.	0.0		
409	grp-16	T1	593.0	P3	Yeah, it's three to one, yeah. | Exactly.	Exactly.	P1	Maybe it doesn't matter whom to choose.	0.0		
410	grp-16	T1	612.0	P3	Exactly. | Yeah, that's true.	So, Fan, why don't you do that?	P1	Yeah, I can do that.	0.0		
411	grp-16	T1	613.0	P1	Maybe it doesn't matter whom to choose. | It's just the conversation that matters.	Yeah, I can do that.	P2	Oh I did it	0.0		
412	grp-16	T1	614.0	P2	And also the way to adapt quickly, that would definitely also be a good element to it. | So based on what given at this moment, only with the limited knowledge we have here I would say that candidate C is definitely the one who is my favorite.	Oh I did it	P3	You did it?	0.0		
413	grp-16	T1	615.0	P3	Yeah, that's true. | So, Fan, why don't you do that?	You did it?	P2	Yeah I did it	0.0		
414	grp-16	T1	616.0	P2	So based on what given at this moment, only with the limited knowledge we have here I would say that candidate C is definitely the one who is my favorite. | Oh I did it	Yeah I did it	P1	You did it?	0.0		
415	grp-16	T2	245.9	P2	I would agree.	I would say that in order to manage the workload, we need to start using the tools that are around us. And that would of course be…	P3	AI for productivity?	-0.14		
416	grp-16	T2	247.0	P3		AI for productivity?	P2	Exactly.	-0.63		
417	grp-16	T2	288.5	P3	AI for productivity? | I would also very much like to go for the AI for productivity in daily tasks because, well, we have something to help us out with everything.	And I also believe if that is enforced properly, then maybe the fourth point, how to manage stress, that would significantly reduce, so yeah...	P4	maybe maybe not because for some people it shows that it's very stressful to actually you know introduce these tools uh while they are out of control and spinning with the tasks they already have so I think if we want to, you know, look at the usage of AI to increase the productivity	-2.45		
418	grp-16	T2	332.0	P2	All aspects are important, but we need to start somewhere. | So it's more about the phasing aspects on what do we start with and how do we progress from there?	I…	P3	oh please go on	0.0		
419	grp-16	T2	449.5	P3	Bud do you… | oh please go on	Do you have any...?	P1	yeah still i don't have strong opinion on the topics i think they're all good um and i think it's uh it's it's not about uh which one to do we can do all of those it's just a matter of which one to do first or second is the sequence what to do so i think all of them are good um so regarding the format i think it's uh when we're talking about a workshop the most important thing is the um	0.43		
420	grp-16	T2	565.3	P1	Just to remind, we have 25 seconds left | it would be interesting that what if we don't come into agreement	Should we vote?	P3	Yeah, let's do that quick.	0.31		
422	grp-16	T2	582.0	P1	Should we vote? | Should we vote?	UNINTELLIGIBLE	P4	Well, it seemed like topic four had three people.	-1.98		
423	grp-16	T2	587.0	P2	I would say topic one. | So we did not agree	Was it?	P1	yeah, sort of	-0.57		
424	grp-16	T2	589.5	P1	Should we vote? | UNINTELLIGIBLE	yeah, sort of	P3	We could go with four maybe	-1.5		
425	grp-16	T2	591.0	P1	Should we vote? | UNINTELLIGIBLE	yeah, sort of	P4	If we go with democracy.	0.0		
426	grp-16	T2	596.0	P3	We did not agree. Did we agree on the format? | We could go with four maybe	Lecture and Q&A	P1	I would say interactive informal workshop.	0.11		
427	grp-16	T2	600.0	P4	Well, it seemed like topic four had three people. | If we go with democracy.	Yeah, me too.	P2	I would not. I would go with either online training or lecturing QA.	0.18		
428	grp-16	T2	605.2	P1	What about formats that we vote? | I would say interactive informal workshop.	Number three?	P4	We don't have any agreement.	0.43		
429	grp-16	T2	605.2	P1	What about formats that we vote? | I would say interactive informal workshop.	Number three?	P3	Then we are like split.	0.46		
430	grp-16	T3	331.0	P2	There's some really good ones.	Everybody has something good.	P4	I mean I have to say I'm all up for luxury cruise	-0.7		
431	grp-16	T3	337.6	P3		Me too, yeah	P4	like that's a win for me	0.2		
432	grp-16	T3	355.9	P3	Me too, yeah | Yes that's definitely a win	It would be great.	P4	It would be great	-0.33		
433	grp-16	T3	487.0	P1	We need to divide it into small groups. | Oh, yeah.	Yeah, we can combine some of those	P4	There can be a garden…	-4.9		
434	grp-16	T3	492.0	P1	We need to divide it into small groups. | Oh, yeah.	Yeah, we can combine some of those	P3	Or even speed dating in the luxury cruise	0.1		
435	grp-16	T3	496.3	P3	We could have a paintball over there ahahah | Or even speed dating in the luxury cruise	Sounds exotic.	P1	we sail to an island and do the thing	-0.86		
436	grp-16	T3	531.4	P3	yes | On the cruise, yes	We could also take the cruise to different departments, all the way to	P1	Different offices	0.44		
437	grp-16	T3	555.5	P4	and we can get the cocktails and dinner at the cruise you know even the fundraiser I mean we can do everything at the cruise | I mean if we take like the what is it the anthem of the sea the cruise ship we can all fit in you know it's fine and maybe then like some supportive smaller boats	I actually don't remember	P3	luxury cruise!	-0.4		
438	grp-16	T3	558.3	P3	We could also take the cruise to different departments, all the way to | yes	luxury cruise!	P4	I mean, if we have unlimited resources, which I don't remember if we have, but I'm totally up for it.	-1.03		
439	grp-16	T3	565.3	P4	I mean if we take like the what is it the anthem of the sea the cruise ship we can all fit in you know it's fine and maybe then like some supportive smaller boats | I actually don't remember	I mean, if we have unlimited resources, which I don't remember if we have, but I'm totally up for it.	P2	I don't remember.	-5.39		
440	grp-16	T3	575.0	P1	I can also see there are some similar things like walk and talk across departments and I also put the office tour abroad which could also be interesting | Different offices	No.	P4	No.	-1.52		
441	grp-16	T3	576.2	P1	I can also see there are some similar things like walk and talk across departments and I also put the office tour abroad which could also be interesting | Different offices	No.	P3	It was just an inclusive event for the entire organization	-0.24		
443	grp-16	T3	591.8	P1	So people might say this is not realistic. | That could be the reason to reject one of the ideas.	You could say.	P4	Oh then we have to give them reason why it's fair	0.39		
444	grp-16	T3	607.6	P3	It was just an inclusive event for the entire organization | And also they have like	received a lot of money recently. So we can spend it	P1	Now we have money	-0.43		
445	grp-16	T3	616.9	P1	Yeah, for example, if they want to go to Mars, then it's probably not realistic. | Now we have money	Yes, before it's wasted	P3	Exactly	-0.22		
446	grp-16	T3	618.8	P3	And also they have like | received a lot of money recently. So we can spend it	Exactly	P4	No, but I think if we sell it with the fundraiser, right, that we would be, like, on the cruise, but we would do, like, one evening where we would do a fundraiser.	0.37		
447	grp-16	T3	716.7	P4	Then they would be forced. | It's like, yeah.	I agree.	P2	I feel it sounds a lot of fun, but it's also more like we don't know the resources, but looking at like just GN, it's definitely not a thing that would happen anyway.	-0.94		
448	grp-16	T3	733.0	P3	Exactly | We could take the first point that you mentioned, the speed dating, into the cruise	Yeah.	P4	very party pooper vibe there	0.0		
449	grp-16	T3	737.0	P1	We got (…) already or | No, we have the power	UNINTELLIGIBLE	P3	It is cruise.	-1.71		
450	grp-16	T3	759.0	P1	No, we have the power | UNINTELLIGIBLE	definitely	P3	Yeah, we could like pick the treasure hunt or maybe like the under the sea party themed party.	-1.08		
451	grp-16	T3	786.0	P4	I'll do anything they tell me if they take me there. | No, I mean...	yeah I think so	P2	Because then I already know that it's going to be the luxury cruise. So I'm not completely sure but I'll go with	-0.54		
452	grp-16	T3	810.0	P2	Because then I already know that it's going to be the luxury cruise. So I'm not completely sure but I'll go with | No, it's more about like, it's the fun part.	But if I think of GN, like how do we get more together as a group, instead of being like in the clusters that people are always in.	P4	Well, I do believe we could specify there that we would like to go on the cruise, but we need to include some of the activities that will mean that we will maybe cross some of the bridges between departments, right?	0.0		
453	grp-16	T3	825.0	P3	Yeah, we could like pick the treasure hunt or maybe like the under the sea party themed party. | You'll have fun, join us!	That's true	P4	So that there would be also some structured activities and not just open bar and food for a few days.	0.4		
454	grp-16	T3	853.0	P2	Yeah, we need to | But that's only one of us that has to do that.	Are you doing it?	P3	I'm doing it	0.0		
